Test at 17:52,,,,y = 2E-10x3 - 2E-06x2 + 0.0058x + 49.68
21,49,24625003,06:50:25.3,
21,49,24630003,06:50:30.3,
21,49,24635003,06:50:35.3,
21,49,24640003,06:50:40.3,
21,49,24645003,06:50:45.3,
21,49,24650003,06:50:50.3,
21,49,24655003,06:50:55.3,
21,49,24660003,06:51:00.3,
21,49,24665004,06:51:05.4,
21,49,24670003,06:51:10.3,
21,49,24675003,06:51:15.3,
21,49,24680003,06:51:20.3,
21,49,24685003,06:51:25.3,
21,49,24690003,06:51:30.3,
21,49,24695003,06:51:35.3,
21,49,24700003,06:51:40.3,
21,49,24705003,06:51:45.3,
21,49,24710003,06:51:50.3,
21,49,24715003,06:51:55.3,
21,49,24720003,06:52:00.3,
21,49,24725003,06:52:05.3,
21,49,24730003,06:52:10.3,
21,49,24735003,06:52:15.3,
21,49,24740003,06:52:20.3,
21,49,24745004,06:52:25.4,
21,49,24750003,06:52:30.3,
21,49,24755003,06:52:35.3,
21,49,24760003,06:52:40.3,
21,49,24765003,06:52:45.3,
21,49,24770003,06:52:50.3,
21,49,24775003,06:52:55.3,
21,49,24780003,06:53:00.3,
21,49,24785003,06:53:05.3,
21,49,24790003,06:53:10.3,
21,49,24795003,06:53:15.3,
21,49,24800003,06:53:20.3,
21,49,24805003,06:53:25.3,
21,49,24810003,06:53:30.3,
21,49,24815003,06:53:35.3,
21,49,24820003,06:53:40.3,
21,49,24825004,06:53:45.4,
21,49,24830003,06:53:50.3,
21,49,24835003,06:53:55.3,
21,49,24840003,06:54:00.3,
21,49,24845003,06:54:05.3,
21,49,24850003,06:54:10.3,
21,49,24855003,06:54:15.3,
21,49,24860003,06:54:20.3,
21,49,24865003,06:54:25.3,
21,49,24870003,06:54:30.3,
21,49,24875003,06:54:35.3,
21,49,24880003,06:54:40.3,
21,49,24885003,06:54:45.3,
21,49,24890003,06:54:50.3,
21,49,24895003,06:54:55.3,
21,49,24900003,06:55:00.3,
21,49,24905004,06:55:05.4,
21,49,24910003,06:55:10.3,
21,49,24915003,06:55:15.3,
21,49,24920003,06:55:20.3,
21,49,24925003,06:55:25.3,
21,49,24930003,06:55:30.3,
21,49,24935003,06:55:35.3,
21,49,24940003,06:55:40.3,
21,49,24945003,06:55:45.3,
21,49,24950003,06:55:50.3,
21,49,24955003,06:55:55.3,
21,49,24960003,06:56:00.3,
21,49,24965003,06:56:05.3,
21,49,24970003,06:56:10.3,
21,49,24975003,06:56:15.3,
21,49,24980003,06:56:20.3,
21,49,24985004,06:56:25.4,
21,49,24990003,06:56:30.3,
21,49,24995003,06:56:35.3,
21,49,25000003,06:56:40.3,
21,49,25005003,06:56:45.3,
21,49,25010003,06:56:50.3,
21,49,25015003,06:56:55.3,
21,49,25020003,06:57:00.3,
21,49,25025003,06:57:05.3,
21,49,25030003,06:57:10.3,
21,49,25035003,06:57:15.3,
21,49,25040003,06:57:20.3,
21,49,25045003,06:57:25.3,
21,49,25050003,06:57:30.3,
21,49,25055003,06:57:35.3,
21,49,25060003,06:57:40.3,
21,49,25065004,06:57:45.4,
21,49,25070003,06:57:50.3,
21,49,25075003,06:57:55.3,
21,49,25080003,06:58:00.3,
21,49,25085003,06:58:05.3,
21,49,25090003,06:58:10.3,
21,49,25095003,06:58:15.3,
21,49,25100003,06:58:20.3,
21,49,25105003,06:58:25.3,
21,49,25110003,06:58:30.3,
21,49,25115003,06:58:35.3,
21,49,25120003,06:58:40.3,
21,49,25125003,06:58:45.3,
21,49,25130003,06:58:50.3,
21,49,25135003,06:58:55.3,
21,49,25140003,06:59:00.3,
21,49,25145004,06:59:05.4,
21,49,25150003,06:59:10.3,
21,49,25155003,06:59:15.3,
21,49,25160003,06:59:20.3,
21,49,25165003,06:59:25.3,
21,49,25170003,06:59:30.3,
21,49,25175003,06:59:35.3,
21,49,25180003,06:59:40.3,
21,49,25185003,06:59:45.3,
21,49,25190003,06:59:50.3,
21,49,25195003,06:59:55.3,
21,49,25200003,07:00:00.3,
21,49,25205003,07:00:05.3,
21,49,25210003,07:00:10.3,
21,49,25215003,07:00:15.3,
21,49,25220003,07:00:20.3,
21,49,25225004,07:00:25.4,
21,49,25230003,07:00:30.3,
21,49,25235003,07:00:35.3,
21,49,25240003,07:00:40.3,
21,49,25245003,07:00:45.3,
21,49,25250003,07:00:50.3,
21,49,25255003,07:00:55.3,
21,49,25260003,07:01:00.3,
21,49,25265003,07:01:05.3,
21,49,25270003,07:01:10.3,
21,49,25275003,07:01:15.3,
21,49,25280003,07:01:20.3,
21,49,25285003,07:01:25.3,
21,49,25290003,07:01:30.3,
21,49,25295003,07:01:35.3,
21,49,25300003,07:01:40.3,
21,49,25305004,07:01:45.4,
21,49,25310003,07:01:50.3,
21,49,25315003,07:01:55.3,
21,49,25320003,07:02:00.3,
21,49,25325008,07:02:05.8,
21,49,25330003,07:02:10.3,
21,49,25335003,07:02:15.3,
21,49,25340003,07:02:20.3,
21,49,25345003,07:02:25.3,
21,49,25350003,07:02:30.3,
21,49,25355003,07:02:35.3,
21,49,25360003,07:02:40.3,
21,49,25365003,07:02:45.3,
21,49,25370003,07:02:50.3,
21,49,25375003,07:02:55.3,
21,49,25380003,07:03:00.3,
21,49,25385004,07:03:05.4,
21,49,25390003,07:03:10.3,
21,49,25395003,07:03:15.3,
21,49,25400003,07:03:20.3,
21,49,25405003,07:03:25.3,
21,49,25410003,07:03:30.3,
21,49,25415003,07:03:35.3,
21,49,25420003,07:03:40.3,
21,49,25425003,07:03:45.3,
21,49,25430003,07:03:50.3,
21,49,25435003,07:03:55.3,
21,49,25440003,07:04:00.3,
21,49,25445003,07:04:05.3,
21,49,25450003,07:04:10.3,
21,49,25455003,07:04:15.3,
21,49,25460003,07:04:20.3,
21,49,25465004,07:04:25.4,
21,49,25470003,07:04:30.3,
21,49,25475003,07:04:35.3,
21,49,25480003,07:04:40.3,
21,49,25485003,07:04:45.3,
21,49,25490003,07:04:50.3,
21,49,25495003,07:04:55.3,
21,49,25500003,07:05:00.3,
21,49,25505003,07:05:05.3,
21,49,25510003,07:05:10.3,
21,49,25515003,07:05:15.3,
21,49,25520003,07:05:20.3,
21,49,25525003,07:05:25.3,
21,49,25530003,07:05:30.3,
21,49,25535003,07:05:35.3,
21,49,25540006,07:05:40.6,
21,49,25545004,07:05:45.4,
21,49,25550003,07:05:50.3,
21,49,25555003,07:05:55.3,
21,49,25560003,07:06:00.3,
21,49,25565003,07:06:05.3,
21,49,25570003,07:06:10.3,
21,49,25575003,07:06:15.3,
21,49,25580003,07:06:20.3,
21,49,25585003,07:06:25.3,
21,49,25590003,07:06:30.3,
21,49,25595003,07:06:35.3,
21,49,25600003,07:06:40.3,
21,49,25605003,07:06:45.3,
21,49,25610003,07:06:50.3,
21,49,25615003,07:06:55.3,
21,49,25620003,07:07:00.3,
21,49,25625004,07:07:05.4,
21,49,25630003,07:07:10.3,
21,49,25635003,07:07:15.3,
21,49,25640003,07:07:20.3,
21,49,25645003,07:07:25.3,
21,49,25650003,07:07:30.3,
21,49,25655003,07:07:35.3,
21,49,25660003,07:07:40.3,
21,49,25665003,07:07:45.3,
21,49,25670003,07:07:50.3,
21,49,25675003,07:07:55.3,
21,49,25680003,07:08:00.3,
21,49,25685003,07:08:05.3,
21,49,25690003,07:08:10.3,
21,49,25695003,07:08:15.3,
21,49,25700003,07:08:20.3,
21,49,25705004,07:08:25.4,
21,49,25710003,07:08:30.3,
21,49,25715003,07:08:35.3,
21,49,25720003,07:08:40.3,
21,49,25725003,07:08:45.3,
21,49,25730003,07:08:50.3,
21,49,25735003,07:08:55.3,
21,49,25740003,07:09:00.3,
21,49,25745003,07:09:05.3,
21,49,25750003,07:09:10.3,
21,49,25755003,07:09:15.3,
21,49,25760003,07:09:20.3,
21,49,25765003,07:09:25.3,
21,49,25770003,07:09:30.3,
21,49,25775003,07:09:35.3,
21,49,25780003,07:09:40.3,
21,49,25785004,07:09:45.4,
21,49,25790003,07:09:50.3,
21,49,25795003,07:09:55.3,
21,49,25800003,07:10:00.3,
21,49,25805003,07:10:05.3,
21,49,25810003,07:10:10.3,
21,49,25815003,07:10:15.3,
21,49,25820003,07:10:20.3,
21,49,25825006,07:10:25.6,
21,49,25830003,07:10:30.3,
21,49,25835003,07:10:35.3,
21,49,25840003,07:10:40.3,
21,49,25845003,07:10:45.3,
21,49,25850003,07:10:50.3,
21,49,25855003,07:10:55.3,
21,49,25860003,07:11:00.3,
21,49,25865004,07:11:05.4,
21,49,25870003,07:11:10.3,
21,49,25875003,07:11:15.3,
21,49,25880003,07:11:20.3,
21,49,25885003,07:11:25.3,
21,49,25890003,07:11:30.3,
21,49,25895003,07:11:35.3,
21,49,25900003,07:11:40.3,
21,49,25905003,07:11:45.3,
21,49,25910003,07:11:50.3,
21,49,25915003,07:11:55.3,
21,49,25920003,07:12:00.3,
21,49,25925003,07:12:05.3,
21,49,25930003,07:12:10.3,
21,49,25935003,07:12:15.3,
21,49,25940003,07:12:20.3,
21,49,25945004,07:12:25.4,
21,49,25950003,07:12:30.3,
21,49,25955003,07:12:35.3,
21,49,25960003,07:12:40.3,
21,49,25965003,07:12:45.3,
21,49,25970003,07:12:50.3,
21,49,25975003,07:12:55.3,
21,49,25980003,07:13:00.3,
21,49,25985003,07:13:05.3,
21,49,25990003,07:13:10.3,
21,49,25995003,07:13:15.3,
21,49,26000003,07:13:20.3,
21,49,26005003,07:13:25.3,
21,49,26010003,07:13:30.3,
21,49,26015003,07:13:35.3,
21,49,26020003,07:13:40.3,
21,49,26025004,07:13:45.4,
21,49,26030003,07:13:50.3,
21,49,26035003,07:13:55.3,
21,49,26040003,07:14:00.3,
21,49,26045003,07:14:05.3,
21,49,26050003,07:14:10.3,
21,49,26055003,07:14:15.3,
21,49,26060003,07:14:20.3,
21,49,26065003,07:14:25.3,
21,49,26070003,07:14:30.3,
21,49,26075003,07:14:35.3,
21,49,26080003,07:14:40.3,
21,49,26085003,07:14:45.3,
21,49,26090003,07:14:50.3,
21,49,26095003,07:14:55.3,
21,49,26100003,07:15:00.3,
21,49,26105004,07:15:05.4,
21,49,26110009,07:15:10.9,
21,49,26115003,07:15:15.3,
21,49,26120003,07:15:20.3,
21,49,26125003,07:15:25.3,
21,49,26130003,07:15:30.3,
21,49,26135003,07:15:35.3,
21,49,26140003,07:15:40.3,
21,49,26145003,07:15:45.3,
21,49,26150003,07:15:50.3,
21,49,26155003,07:15:55.3,
21,49,26160003,07:16:00.3,
21,49,26165003,07:16:05.3,
21,49,26170003,07:16:10.3,
21,49,26175003,07:16:15.3,
21,49,26180003,07:16:20.3,
21,49,26185004,07:16:25.4,
21,49,26190003,07:16:30.3,
21,49,26195003,07:16:35.3,
21,49,26200003,07:16:40.3,
21,49,26205003,07:16:45.3,
21,49,26210003,07:16:50.3,
21,49,26215003,07:16:55.3,
21,49,26220003,07:17:00.3,
21,49,26225003,07:17:05.3,
21,49,26230003,07:17:10.3,
21,49,26235003,07:17:15.3,
21,49,26240003,07:17:20.3,
21,49,26245003,07:17:25.3,
21,49,26250003,07:17:30.3,
21,49,26255003,07:17:35.3,
21,49,26260003,07:17:40.3,
21,49,26265004,07:17:45.4,
21,49,26270003,07:17:50.3,
21,49,26275003,07:17:55.3,
21,49,26280003,07:18:00.3,
21,49,26285003,07:18:05.3,
21,49,26290003,07:18:10.3,
21,49,26295003,07:18:15.3,
21,49,26300003,07:18:20.3,
21,49,26305003,07:18:25.3,
21,49,26310003,07:18:30.3,
21,49,26315003,07:18:35.3,
21,49,26320003,07:18:40.3,
21,49,26325003,07:18:45.3,
21,49,26330003,07:18:50.3,
21,49,26335003,07:18:55.3,
21,49,26340003,07:19:00.3,
21,49,26345004,07:19:05.4,
21,49,26350003,07:19:10.3,
21,49,26355003,07:19:15.3,
21,49,26360003,07:19:20.3,
21,49,26365003,07:19:25.3,
21,49,26370003,07:19:30.3,
21,49,26375003,07:19:35.3,
21,49,26380003,07:19:40.3,
21,49,26385003,07:19:45.3,
21,49,26390003,07:19:50.3,
21,49,26395003,07:19:55.3,
21,49,26400003,07:20:00.3,
21,49,26405003,07:20:05.3,
21,49,26410003,07:20:10.3,
21,49,26415003,07:20:15.3,
21,49,26420003,07:20:20.3,
21,49,26425004,07:20:25.4,
21,49,26430003,07:20:30.3,
21,49,26435003,07:20:35.3,
21,49,26440003,07:20:40.3,
21,49,26445003,07:20:45.3,
21,49,26450003,07:20:50.3,
21,49,26455003,07:20:55.3,
21,49,26460003,07:21:00.3,
21,49,26465003,07:21:05.3,
21,49,26470003,07:21:10.3,
21,49,26475003,07:21:15.3,
21,49,26480003,07:21:20.3,
21,49,26485003,07:21:25.3,
21,49,26490003,07:21:30.3,
21,49,26495003,07:21:35.3,
21,49,26500003,07:21:40.3,
21,49,26505004,07:21:45.4,
21,49,26510003,07:21:50.3,
21,49,26515003,07:21:55.3,
21,49,26520003,07:22:00.3,
21,49,26525003,07:22:05.3,
21,49,26530003,07:22:10.3,
21,49,26535003,07:22:15.3,
21,49,26540003,07:22:20.3,
21,49,26545003,07:22:25.3,
21,49,26550003,07:22:30.3,
21,49,26555003,07:22:35.3,
21,49,26560003,07:22:40.3,
21,49,26565003,07:22:45.3,
21,49,26570003,07:22:50.3,
21,49,26575003,07:22:55.3,
21,49,26580003,07:23:00.3,
21,49,26585004,07:23:05.4,
21,49,26590003,07:23:10.3,
21,49,26595003,07:23:15.3,
21,49,26600003,07:23:20.3,
21,49,26605003,07:23:25.3,
21,49,26610006,07:23:30.6,
21,49,26615003,07:23:35.3,
21,49,26620003,07:23:40.3,
21,49,26625003,07:23:45.3,
21,49,26630003,07:23:50.3,
21,49,26635003,07:23:55.3,
21,49,26640003,07:24:00.3,
21,49,26645003,07:24:05.3,
21,49,26650003,07:24:10.3,
21,49,26655003,07:24:15.3,
21,49,26660003,07:24:20.3,
21,49,26665004,07:24:25.4,
21,49,26670003,07:24:30.3,
21,49,26675003,07:24:35.3,
21,49,26680003,07:24:40.3,
21,49,26685003,07:24:45.3,
21,49,26690003,07:24:50.3,
21,49,26695003,07:24:55.3,
21,49,26700003,07:25:00.3,
21,49,26705003,07:25:05.3,
21,49,26710003,07:25:10.3,
21,49,26715003,07:25:15.3,
21,49,26720003,07:25:20.3,
21,49,26725003,07:25:25.3,
21,49,26730003,07:25:30.3,
21,49,26735003,07:25:35.3,
21,49,26740003,07:25:40.3,
21,49,26745004,07:25:45.4,
21,49,26750003,07:25:50.3,
21,49,26755006,07:25:55.6,
21,49,26760003,07:26:00.3,
21,49,26765003,07:26:05.3,
21,49,26770003,07:26:10.3,
21,49,26775003,07:26:15.3,
21,49,26780003,07:26:20.3,
21,49,26785003,07:26:25.3,
21,49,26790003,07:26:30.3,
21,49,26795003,07:26:35.3,
21,49,26800003,07:26:40.3,
21,49,26805003,07:26:45.3,
21,49,26810003,07:26:50.3,
21,49,26815003,07:26:55.3,
21,49,26820003,07:27:00.3,
21,49,26825004,07:27:05.4,
21,49,26830003,07:27:10.3,
21,49,26835003,07:27:15.3,
21,49,26840003,07:27:20.3,
21,49,26845003,07:27:25.3,
21,49,26850003,07:27:30.3,
21,49,26855003,07:27:35.3,
21,49,26860003,07:27:40.3,
21,49,26865003,07:27:45.3,
21,49,26870003,07:27:50.3,
21,49,26875003,07:27:55.3,
21,49,26880003,07:28:00.3,
21,49,26885003,07:28:05.3,
21,49,26890003,07:28:10.3,
21,49,26895003,07:28:15.3,
21,49,26900004,07:28:20.4,
21,49,26905004,07:28:25.4,
21,49,26910003,07:28:30.3,
21,49,26915003,07:28:35.3,
21,49,26920003,07:28:40.3,
21,49,26925003,07:28:45.3,
21,49,26930003,07:28:50.3,
21,49,26935003,07:28:55.3,
21,49,26940003,07:29:00.3,
21,49,26945003,07:29:05.3,
21,49,26950003,07:29:10.3,
21,49,26955003,07:29:15.3,
21,49,26960003,07:29:20.3,
21,49,26965003,07:29:25.3,
21,49,26970003,07:29:30.3,
21,49,26975003,07:29:35.3,
21,49,26980003,07:29:40.3,
21,49,26985004,07:29:45.4,
21,49,26990003,07:29:50.3,
21,49,26995003,07:29:55.3,
21,49,27000003,07:30:00.3,
21,49,27005003,07:30:05.3,
21,49,27010003,07:30:10.3,
21,49,27015003,07:30:15.3,
21,49,27020003,07:30:20.3,
21,49,27025003,07:30:25.3,
21,49,27030003,07:30:30.3,
21,49,27035003,07:30:35.3,
21,49,27040003,07:30:40.3,
21,49,27045003,07:30:45.3,
21,49,27050003,07:30:50.3,
21,49,27055003,07:30:55.3,
21,49,27060003,07:31:00.3,
21,49,27065004,07:31:05.4,
21,49,27070003,07:31:10.3,
21,49,27075003,07:31:15.3,
21,49,27080003,07:31:20.3,
21,49,27085003,07:31:25.3,
21,49,27090003,07:31:30.3,
21,49,27095003,07:31:35.3,
21,49,27100003,07:31:40.3,
21,49,27105003,07:31:45.3,
21,49,27110003,07:31:50.3,
21,49,27115003,07:31:55.3,
21,49,27120003,07:32:00.3,
21,49,27125003,07:32:05.3,
21,49,27130003,07:32:10.3,
21,49,27135003,07:32:15.3,
21,49,27140003,07:32:20.3,
21,49,27145004,07:32:25.4,
21,49,27150003,07:32:30.3,
21,49,27155003,07:32:35.3,
21,49,27160003,07:32:40.3,
21,49,27165003,07:32:45.3,
21,49,27170003,07:32:50.3,
21,49,27175003,07:32:55.3,
21,49,27180003,07:33:00.3,
21,49,27185003,07:33:05.3,
21,49,27190003,07:33:10.3,
21,49,27195003,07:33:15.3,
21,49,27200003,07:33:20.3,
21,49,27205003,07:33:25.3,
21,49,27210003,07:33:30.3,
21,49,27215003,07:33:35.3,
21,49,27220003,07:33:40.3,
21,49,27225004,07:33:45.4,
21,49,27230003,07:33:50.3,
21,49,27235003,07:33:55.3,
21,49,27240003,07:34:00.3,
21,49,27245003,07:34:05.3,
21,49,27250003,07:34:10.3,
21,49,27255003,07:34:15.3,
21,49,27260003,07:34:20.3,
21,49,27265003,07:34:25.3,
21,49,27270003,07:34:30.3,
21,49,27275003,07:34:35.3,
21,49,27280003,07:34:40.3,
21,49,27285003,07:34:45.3,
21,49,27290003,07:34:50.3,
21,49,27295003,07:34:55.3,
21,49,27300003,07:35:00.3,
21,49,27305004,07:35:05.4,
21,49,27310003,07:35:10.3,
21,49,27315003,07:35:15.3,
21,49,27320003,07:35:20.3,
21,49,27325003,07:35:25.3,
21,49,27330003,07:35:30.3,
21,49,27335003,07:35:35.3,
21,49,27340003,07:35:40.3,
21,49,27345003,07:35:45.3,
21,49,27350003,07:35:50.3,
21,49,27355003,07:35:55.3,
21,49,27360003,07:36:00.3,
21,49,27365003,07:36:05.3,
21,49,27370003,07:36:10.3,
21,49,27375003,07:36:15.3,
21,49,27380003,07:36:20.3,
21,49,27385004,07:36:25.4,
21,49,27390003,07:36:30.3,
21,49,27395003,07:36:35.3,
21,49,27400003,07:36:40.3,
21,49,27405003,07:36:45.3,
21,49,27410003,07:36:50.3,
21,49,27415003,07:36:55.3,
21,49,27420003,07:37:00.3,
21,48,27425003,07:37:05.3,
21,49,27430003,07:37:10.3,
21,49,27435003,07:37:15.3,
21,49,27440003,07:37:20.3,
21,49,27445003,07:37:25.3,
21,49,27450003,07:37:30.3,
21,48,27455003,07:37:35.3,
21,49,27460003,07:37:40.3,
21,49,27465004,07:37:45.4,
21,48,27470003,07:37:50.3,
21,49,27475003,07:37:55.3,
21,49,27480003,07:38:00.3,
21,49,27485003,07:38:05.3,
21,49,27490003,07:38:10.3,
21,49,27495003,07:38:15.3,
21,49,27500003,07:38:20.3,
21,49,27505003,07:38:25.3,
21,49,27510003,07:38:30.3,
21,49,27515003,07:38:35.3,
21,49,27520003,07:38:40.3,
21,49,27525003,07:38:45.3,
21,49,27530003,07:38:50.3,
21,49,27535003,07:38:55.3,
21,49,27540005,07:39:00.5,
21,49,27545004,07:39:05.4,
21,49,27550003,07:39:10.3,
21,49,27555003,07:39:15.3,
21,49,27560003,07:39:20.3,
21,49,27565003,07:39:25.3,
21,49,27570003,07:39:30.3,
21,49,27575003,07:39:35.3,
21,49,27580003,07:39:40.3,
21,49,27585003,07:39:45.3,
21,49,27590003,07:39:50.3,
21,49,27595003,07:39:55.3,
21,49,27600003,07:40:00.3,
21,49,27605003,07:40:05.3,
21,49,27610003,07:40:10.3,
21,49,27615003,07:40:15.3,
21,48,27620003,07:40:20.3,
21,49,27625004,07:40:25.4,
21,49,27630003,07:40:30.3,
21,49,27635003,07:40:35.3,
21,49,27640003,07:40:40.3,
21,48,27645003,07:40:45.3,
21,48,27650003,07:40:50.3,
21,48,27655003,07:40:55.3,
21,49,27660003,07:41:00.3,
21,48,27665003,07:41:05.3,
21,49,27670003,07:41:10.3,
21,48,27675003,07:41:15.3,
21,49,27680003,07:41:20.3,
21,48,27685003,07:41:25.3,
21,49,27690003,07:41:30.3,
21,48,27695003,07:41:35.3,
21,48,27700003,07:41:40.3,
21,48,27705004,07:41:45.4,
21,48,27710003,07:41:50.3,
21,48,27715003,07:41:55.3,
21,49,27720003,07:42:00.3,
21,48,27725003,07:42:05.3,
21,48,27730003,07:42:10.3,
21,49,27735003,07:42:15.3,
21,49,27740003,07:42:20.3,
21,49,27745003,07:42:25.3,
21,49,27750003,07:42:30.3,
21,48,27755003,07:42:35.3,
21,49,27760003,07:42:40.3,
21,48,27765003,07:42:45.3,
21,48,27770003,07:42:50.3,
21,49,27775003,07:42:55.3,
21,49,27780003,07:43:00.3,
21,48,27785004,07:43:05.4,
21,48,27790003,07:43:10.3,
21,48,27795003,07:43:15.3,
21,48,27800003,07:43:20.3,
21,48,27805003,07:43:25.3,
21,48,27810003,07:43:30.3,
21,48,27815003,07:43:35.3,
21,48,27820003,07:43:40.3,
21,48,27825003,07:43:45.3,
21,48,27830005,07:43:50.5,
21,48,27835003,07:43:55.3,
21,48,27840003,07:44:00.3,
21,48,27845003,07:44:05.3,
21,48,27850003,07:44:10.3,
21,48,27855003,07:44:15.3,
21,48,27860003,07:44:20.3,
21,48,27865004,07:44:25.4,
21,48,27870003,07:44:30.3,
21,48,27875003,07:44:35.3,
21,48,27880003,07:44:40.3,
21,48,27885003,07:44:45.3,
21,48,27890003,07:44:50.3,
21,48,27895003,07:44:55.3,
21,48,27900003,07:45:00.3,
21,48,27905003,07:45:05.3,
21,48,27910003,07:45:10.3,
21,48,27915003,07:45:15.3,
21,48,27920003,07:45:20.3,
21,48,27925003,07:45:25.3,
21,48,27930003,07:45:30.3,
21,48,27935003,07:45:35.3,
21,48,27940003,07:45:40.3,
21,48,27945004,07:45:45.4,
21,48,27950003,07:45:50.3,
21,48,27955003,07:45:55.3,
21,48,27960003,07:46:00.3,
21,48,27965003,07:46:05.3,
21,48,27970011,07:46:10.11,
21,48,27975003,07:46:15.3,
21,48,27980003,07:46:20.3,
21,48,27985003,07:46:25.3,
21,48,27990003,07:46:30.3,
21,48,27995003,07:46:35.3,
21,48,28000003,07:46:40.3,
21,48,28005003,07:46:45.3,
21,48,28010003,07:46:50.3,
21,48,28015003,07:46:55.3,
21,48,28020003,07:47:00.3,
21,48,28025004,07:47:05.4,
21,48,28030003,07:47:10.3,
21,48,28035003,07:47:15.3,
21,48,28040003,07:47:20.3,
21,48,28045003,07:47:25.3,
21,48,28050003,07:47:30.3,
21,48,28055003,07:47:35.3,
21,48,28060003,07:47:40.3,
21,48,28065003,07:47:45.3,
21,48,28070003,07:47:50.3,
21,48,28075003,07:47:55.3,
21,48,28080003,07:48:00.3,
21,48,28085003,07:48:05.3,
21,48,28090003,07:48:10.3,
21,48,28095003,07:48:15.3,
21,48,28100003,07:48:20.3,
21,48,28105004,07:48:25.4,
21,48,28110003,07:48:30.3,
21,48,28115003,07:48:35.3,
21,48,28120003,07:48:40.3,
21,48,28125003,07:48:45.3,
21,49,28130003,07:48:50.3,
21,48,28135003,07:48:55.3,
21,48,28140003,07:49:00.3,
21,48,28145003,07:49:05.3,
21,48,28150003,07:49:10.3,
21,48,28155003,07:49:15.3,
21,48,28160003,07:49:20.3,
21,48,28165003,07:49:25.3,
21,48,28170003,07:49:30.3,
21,48,28175003,07:49:35.3,
21,48,28180003,07:49:40.3,
21,48,28185007,07:49:45.7,
21,48,28190003,07:49:50.3,
21,48,28195003,07:49:55.3,
21,48,28200003,07:50:00.3,
21,48,28205003,07:50:05.3,
21,48,28210003,07:50:10.3,
21,48,28215003,07:50:15.3,
21,48,28220003,07:50:20.3,
21,48,28225003,07:50:25.3,
21,48,28230003,07:50:30.3,
21,48,28235003,07:50:35.3,
21,48,28240003,07:50:40.3,
21,48,28245003,07:50:45.3,
21,48,28250003,07:50:50.3,
21,48,28255003,07:50:55.3,
21,48,28260003,07:51:00.3,
21,48,28265004,07:51:05.4,
21,48,28270003,07:51:10.3,
21,48,28275003,07:51:15.3,
21,48,28280003,07:51:20.3,
21,48,28285003,07:51:25.3,
21,48,28290003,07:51:30.3,
21,48,28295003,07:51:35.3,
21,48,28300003,07:51:40.3,
21,48,28305003,07:51:45.3,
21,48,28310003,07:51:50.3,
21,48,28315003,07:51:55.3,
21,48,28320003,07:52:00.3,
21,48,28325003,07:52:05.3,
21,48,28330003,07:52:10.3,
21,48,28335003,07:52:15.3,
21,48,28340003,07:52:20.3,
21,48,28345004,07:52:25.4,
21,48,28350003,07:52:30.3,
21,48,28355003,07:52:35.3,
21,48,28360003,07:52:40.3,
21,48,28365003,07:52:45.3,
21,48,28370003,07:52:50.3,
21,48,28375003,07:52:55.3,
21,48,28380003,07:53:00.3,
21,48,28385003,07:53:05.3,
21,48,28390003,07:53:10.3,
21,48,28395003,07:53:15.3,
21,48,28400003,07:53:20.3,
21,48,28405003,07:53:25.3,
21,48,28410003,07:53:30.3,
21,48,28415003,07:53:35.3,
21,48,28420003,07:53:40.3,
21,48,28425004,07:53:45.4,
21,48,28430003,07:53:50.3,
21,48,28435003,07:53:55.3,
21,48,28440003,07:54:00.3,
21,48,28445003,07:54:05.3,
21,48,28450003,07:54:10.3,
21,48,28455003,07:54:15.3,
21,48,28460003,07:54:20.3,
21,48,28465003,07:54:25.3,
21,48,28470006,07:54:30.6,
21,48,28475003,07:54:35.3,
21,48,28480003,07:54:40.3,
21,48,28485003,07:54:45.3,
21,48,28490003,07:54:50.3,
21,48,28495003,07:54:55.3,
21,48,28500003,07:55:00.3,
21,48,28505004,07:55:05.4,
21,48,28510003,07:55:10.3,
21,48,28515003,07:55:15.3,
21,48,28520003,07:55:20.3,
21,48,28525003,07:55:25.3,
21,48,28530003,07:55:30.3,
21,48,28535003,07:55:35.3,
21,48,28540003,07:55:40.3,
21,48,28545003,07:55:45.3,
21,48,28550003,07:55:50.3,
21,48,28555003,07:55:55.3,
21,48,28560003,07:56:00.3,
21,48,28565003,07:56:05.3,
21,48,28570003,07:56:10.3,
21,48,28575003,07:56:15.3,
21,48,28580003,07:56:20.3,
21,48,28585004,07:56:25.4,
21,48,28590003,07:56:30.3,
21,48,28595003,07:56:35.3,
21,48,28600003,07:56:40.3,
21,48,28605003,07:56:45.3,
21,48,28610003,07:56:50.3,
21,48,28615004,07:56:55.4,
21,48,28620003,07:57:00.3,
21,48,28625003,07:57:05.3,
21,48,28630003,07:57:10.3,
21,48,28635003,07:57:15.3,
21,48,28640003,07:57:20.3,
21,48,28645003,07:57:25.3,
21,48,28650003,07:57:30.3,
21,48,28655003,07:57:35.3,
21,48,28660003,07:57:40.3,
21,48,28665004,07:57:45.4,
21,48,28670003,07:57:50.3,
21,48,28675003,07:57:55.3,
21,48,28680003,07:58:00.3,
21,48,28685003,07:58:05.3,
21,48,28690003,07:58:10.3,
21,48,28695003,07:58:15.3,
21,48,28700003,07:58:20.3,
21,48,28705003,07:58:25.3,
21,48,28710003,07:58:30.3,
21,48,28715003,07:58:35.3,
21,48,28720003,07:58:40.3,
21,48,28725003,07:58:45.3,
